filepath,label,source_file,source_dataset
data/external/esd_processed/sad/esd_sad_0685.wav,sad,Emotion Speech Dataset/0008/Sad/0008_001324.wav,ESD
data/external/esd_processed/sad/esd_sad_0686.wav,sad,Emotion Speech Dataset/0008/Sad/0008_001338.wav,ESD
data/external/esd_processed/sad/esd_sad_0687.wav,sad,Emotion Speech Dataset/0008/Sad/0008_001366.wav,ESD
data/external/esd_processed/sad/esd_sad_0688.wav,sad,Emotion Speech Dataset/0009/Sad/0009_001110.wav,ESD
data/external/esd_processed/sad/esd_sad_0689.wav,sad,Emotion Speech Dataset/0009/Sad/0009_001131.wav,ESD
data/external/esd_processed/sad/esd_sad_0690.wav,sad,Emotion Speech Dataset/0009/Sad/0009_001178.wav,ESD
data/external/esd_processed/sad/esd_sad_0691.wav,sad,Emotion Speech Dataset/0009/Sad/0009_001192.wav,ESD
data/external/esd_processed/sad/esd_sad_0692.wav,sad,Emotion Speech Dataset/0009/Sad/0009_001214.wav,ESD
data/external/esd_processed/sad/esd_sad_0693.wav,sad,Emotion Speech Dataset/0009/Sad/0009_001247.wav,ESD
data/external/esd_processed/sad/esd_sad_0694.wav,sad,Emotion Speech Dataset/0009/Sad/0009_001264.wav,ESD
data/external/esd_processed/sad/esd_sad_0695.wav,sad,Emotion Speech Dataset/0009/Sad/0009_001284.wav,ESD
data/external/esd_processed/sad/esd_sad_0696.wav,sad,Emotion Speech Dataset/0009/Sad/0009_001353.wav,ESD
data/external/esd_processed/sad/esd_sad_0697.wav,sad,Emotion Speech Dataset/0009/Sad/0009_001384.wav,ESD
data/external/esd_processed/sad/esd_sad_0698.wav,sad,Emotion Speech Dataset/0010/Sad/0010_001051.wav,ESD
data/external/esd_processed/sad/esd_sad_0699.wav,sad,Emotion Speech Dataset/0010/Sad/0010_001145.wav,ESD
data/external/esd_processed/sad/esd_sad_0700.wav,sad,Emotion Speech Dataset/0010/Sad/0010_001186.wav,ESD
data/external/esd_processed/sad/esd_sad_0701.wav,sad,Emotion Speech Dataset/0010/Sad/0010_001392.wav,ESD
data/external/esd_processed/sad/esd_sad_0702.wav,sad,Emotion Speech Dataset/0011/Sad/0011_001143.wav,ESD
data/external/esd_processed/sad/esd_sad_0703.wav,sad,Emotion Speech Dataset/0011/Sad/0011_001160.wav,ESD
data/external/esd_processed/sad/esd_sad_0704.wav,sad,Emotion Speech Dataset/0011/Sad/0011_001168.wav,ESD
data/external/esd_processed/sad/esd_sad_0705.wav,sad,Emotion Speech Dataset/0011/Sad/0011_001233.wav,ESD
data/external/esd_processed/sad/esd_sad_0706.wav,sad,Emotion Speech Dataset/0011/Sad/0011_001265.wav,ESD
data/external/esd_processed/sad/esd_sad_0707.wav,sad,Emotion Speech Dataset/0011/Sad/0011_001276.wav,ESD
data/external/esd_processed/sad/esd_sad_0708.wav,sad,Emotion Speech Dataset/0011/Sad/0011_001293.wav,ESD
data/external/esd_processed/sad/esd_sad_0709.wav,sad,Emotion Speech Dataset/0011/Sad/0011_001344.wav,ESD
data/external/esd_processed/sad/esd_sad_0710.wav,sad,Emotion Speech Dataset/0011/Sad/0011_001372.wav,ESD
data/external/esd_processed/sad/esd_sad_0711.wav,sad,Emotion Speech Dataset/0011/Sad/0011_001373.wav,ESD
data/external/esd_processed/sad/esd_sad_0712.wav,sad,Emotion Speech Dataset/0012/Sad/0012_001159.wav,ESD
data/external/esd_processed/sad/esd_sad_0713.wav,sad,Emotion Speech Dataset/0012/Sad/0012_001169.wav,ESD
data/external/esd_processed/sad/esd_sad_0714.wav,sad,Emotion Speech Dataset/0012/Sad/0012_001180.wav,ESD
data/external/esd_processed/sad/esd_sad_0715.wav,sad,Emotion Speech Dataset/0012/Sad/0012_001230.wav,ESD
data/external/esd_processed/sad/esd_sad_0716.wav,sad,Emotion Speech Dataset/0012/Sad/0012_001245.wav,ESD
data/external/esd_processed/sad/esd_sad_0717.wav,sad,Emotion Speech Dataset/0012/Sad/0012_001270.wav,ESD
data/external/esd_processed/sad/esd_sad_0718.wav,sad,Emotion Speech Dataset/0012/Sad/0012_001336.wav,ESD
data/external/esd_processed/sad/esd_sad_0719.wav,sad,Emotion Speech Dataset/0012/Sad/0012_001369.wav,ESD
data/external/esd_processed/sad/esd_sad_0720.wav,sad,Emotion Speech Dataset/0012/Sad/0012_001394.wav,ESD
data/external/esd_processed/sad/esd_sad_0721.wav,sad,Emotion Speech Dataset/0012/Sad/0012_001395.wav,ESD
data/external/esd_processed/sad/esd_sad_0722.wav,sad,Emotion Speech Dataset/0012/Sad/0012_001400.wav,ESD
data/external/esd_processed/sad/esd_sad_0723.wav,sad,Emotion Speech Dataset/0013/Sad/0013_001097.wav,ESD
data/external/esd_processed/sad/esd_sad_0724.wav,sad,Emotion Speech Dataset/0013/Sad/0013_001115.wav,ESD
data/external/esd_processed/sad/esd_sad_0725.wav,sad,Emotion Speech Dataset/0013/Sad/0013_001122.wav,ESD
data/external/esd_processed/sad/esd_sad_0726.wav,sad,Emotion Speech Dataset/0013/Sad/0013_001127.wav,ESD
data/external/esd_processed/sad/esd_sad_0727.wav,sad,Emotion Speech Dataset/0013/Sad/0013_001137.wav,ESD
data/external/esd_processed/sad/esd_sad_0728.wav,sad,Emotion Speech Dataset/0013/Sad/0013_001164.wav,ESD
data/external/esd_processed/sad/esd_sad_0729.wav,sad,Emotion Speech Dataset/0013/Sad/0013_001261.wav,ESD
data/external/esd_processed/sad/esd_sad_0730.wav,sad,Emotion Speech Dataset/0013/Sad/0013_001296.wav,ESD
data/external/esd_processed/sad/esd_sad_0731.wav,sad,Emotion Speech Dataset/0013/Sad/0013_001307.wav,ESD
data/external/esd_processed/sad/esd_sad_0732.wav,sad,Emotion Speech Dataset/0013/Sad/0013_001348.wav,ESD
data/external/esd_processed/sad/esd_sad_0733.wav,sad,Emotion Speech Dataset/0013/Sad/0013_001379.wav,ESD
data/external/esd_processed/sad/esd_sad_0734.wav,sad,Emotion Speech Dataset/0013/Sad/0013_001394.wav,ESD
data/external/esd_processed/sad/esd_sad_0735.wav,sad,Emotion Speech Dataset/0014/Sad/0014_001076.wav,ESD
data/external/esd_processed/sad/esd_sad_0736.wav,sad,Emotion Speech Dataset/0014/Sad/0014_001116.wav,ESD
data/external/esd_processed/sad/esd_sad_0737.wav,sad,Emotion Speech Dataset/0014/Sad/0014_001146.wav,ESD
data/external/esd_processed/sad/esd_sad_0738.wav,sad,Emotion Speech Dataset/0014/Sad/0014_001160.wav,ESD
data/external/esd_processed/sad/esd_sad_0739.wav,sad,Emotion Speech Dataset/0014/Sad/0014_001178.wav,ESD
data/external/esd_processed/sad/esd_sad_0740.wav,sad,Emotion Speech Dataset/0014/Sad/0014_001200.wav,ESD
data/external/esd_processed/sad/esd_sad_0741.wav,sad,Emotion Speech Dataset/0014/Sad/0014_001256.wav,ESD
data/external/esd_processed/sad/esd_sad_0742.wav,sad,Emotion Speech Dataset/0014/Sad/0014_001316.wav,ESD
data/external/esd_processed/sad/esd_sad_0743.wav,sad,Emotion Speech Dataset/0014/Sad/0014_001352.wav,ESD
data/external/esd_processed/sad/esd_sad_0744.wav,sad,Emotion Speech Dataset/0015/Sad/0015_001057.wav,ESD
data/external/esd_processed/sad/esd_sad_0745.wav,sad,Emotion Speech Dataset/0015/Sad/0015_001092.wav,ESD
data/external/esd_processed/sad/esd_sad_0746.wav,sad,Emotion Speech Dataset/0015/Sad/0015_001105.wav,ESD
data/external/esd_processed/sad/esd_sad_0747.wav,sad,Emotion Speech Dataset/0015/Sad/0015_001139.wav,ESD
data/external/esd_processed/sad/esd_sad_0748.wav,sad,Emotion Speech Dataset/0015/Sad/0015_001147.wav,ESD
data/external/esd_processed/sad/esd_sad_0749.wav,sad,Emotion Speech Dataset/0015/Sad/0015_001181.wav,ESD
data/external/esd_processed/sad/esd_sad_0750.wav,sad,Emotion Speech Dataset/0015/Sad/0015_001301.wav,ESD
data/external/esd_processed/sad/esd_sad_0751.wav,sad,Emotion Speech Dataset/0015/Sad/0015_001389.wav,ESD
data/external/esd_processed/sad/esd_sad_0752.wav,sad,Emotion Speech Dataset/0016/Sad/0016_001056.wav,ESD
data/external/esd_processed/sad/esd_sad_0753.wav,sad,Emotion Speech Dataset/0016/Sad/0016_001067.wav,ESD
data/external/esd_processed/sad/esd_sad_0754.wav,sad,Emotion Speech Dataset/0016/Sad/0016_001073.wav,ESD
data/external/esd_processed/sad/esd_sad_0755.wav,sad,Emotion Speech Dataset/0016/Sad/0016_001095.wav,ESD
data/external/esd_processed/sad/esd_sad_0756.wav,sad,Emotion Speech Dataset/0016/Sad/0016_001181.wav,ESD
data/external/esd_processed/sad/esd_sad_0757.wav,sad,Emotion Speech Dataset/0016/Sad/0016_001198.wav,ESD
data/external/esd_processed/sad/esd_sad_0758.wav,sad,Emotion Speech Dataset/0016/Sad/0016_001203.wav,ESD
data/external/esd_processed/sad/esd_sad_0759.wav,sad,Emotion Speech Dataset/0016/Sad/0016_001273.wav,ESD
data/external/esd_processed/sad/esd_sad_0760.wav,sad,Emotion Speech Dataset/0016/Sad/0016_001309.wav,ESD
data/external/esd_processed/sad/esd_sad_0761.wav,sad,Emotion Speech Dataset/0016/Sad/0016_001332.wav,ESD
data/external/esd_processed/sad/esd_sad_0762.wav,sad,Emotion Speech Dataset/0016/Sad/0016_001334.wav,ESD
data/external/esd_processed/sad/esd_sad_0763.wav,sad,Emotion Speech Dataset/0016/Sad/0016_001345.wav,ESD
data/external/esd_processed/sad/esd_sad_0764.wav,sad,Emotion Speech Dataset/0017/Sad/0017_001056.wav,ESD
data/external/esd_processed/sad/esd_sad_0765.wav,sad,Emotion Speech Dataset/0017/Sad/0017_001217.wav,ESD
data/external/esd_processed/sad/esd_sad_0766.wav,sad,Emotion Speech Dataset/0017/Sad/0017_001386.wav,ESD
data/external/esd_processed/sad/esd_sad_0767.wav,sad,Emotion Speech Dataset/0018/Sad/0018_001077.wav,ESD
data/external/esd_processed/sad/esd_sad_0768.wav,sad,Emotion Speech Dataset/0018/Sad/0018_001092.wav,ESD
data/external/esd_processed/sad/esd_sad_0769.wav,sad,Emotion Speech Dataset/0018/Sad/0018_001132.wav,ESD
data/external/esd_processed/sad/esd_sad_0770.wav,sad,Emotion Speech Dataset/0018/Sad/0018_001176.wav,ESD
data/external/esd_processed/sad/esd_sad_0771.wav,sad,Emotion Speech Dataset/0018/Sad/0018_001234.wav,ESD
data/external/esd_processed/sad/esd_sad_0772.wav,sad,Emotion Speech Dataset/0018/Sad/0018_001247.wav,ESD
data/external/esd_processed/sad/esd_sad_0773.wav,sad,Emotion Speech Dataset/0018/Sad/0018_001264.wav,ESD
data/external/esd_processed/sad/esd_sad_0774.wav,sad,Emotion Speech Dataset/0018/Sad/0018_001336.wav,ESD
data/external/esd_processed/sad/esd_sad_0775.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001089.wav,ESD
data/external/esd_processed/sad/esd_sad_0776.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001171.wav,ESD
data/external/esd_processed/sad/esd_sad_0777.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001187.wav,ESD
data/external/esd_processed/sad/esd_sad_0778.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001213.wav,ESD
data/external/esd_processed/sad/esd_sad_0779.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001243.wav,ESD
data/external/esd_processed/sad/esd_sad_0780.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001248.wav,ESD
data/external/esd_processed/sad/esd_sad_0781.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001289.wav,ESD
data/external/esd_processed/sad/esd_sad_0782.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001291.wav,ESD
data/external/esd_processed/sad/esd_sad_0783.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001298.wav,ESD
data/external/esd_processed/sad/esd_sad_0784.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001309.wav,ESD
data/external/esd_processed/sad/esd_sad_0785.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001334.wav,ESD
data/external/esd_processed/sad/esd_sad_0786.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001342.wav,ESD
data/external/esd_processed/sad/esd_sad_0787.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001356.wav,ESD
data/external/esd_processed/sad/esd_sad_0788.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001359.wav,ESD
data/external/esd_processed/sad/esd_sad_0789.wav,sad,Emotion Speech Dataset/0019/Sad/0019_001373.wav,ESD
data/external/esd_processed/sad/esd_sad_0790.wav,sad,Emotion Speech Dataset/0020/Sad/0020_001093.wav,ESD
data/external/esd_processed/sad/esd_sad_0791.wav,sad,Emotion Speech Dataset/0020/Sad/0020_001113.wav,ESD
data/external/esd_processed/sad/esd_sad_0792.wav,sad,Emotion Speech Dataset/0020/Sad/0020_001120.wav,ESD
data/external/esd_processed/sad/esd_sad_0793.wav,sad,Emotion Speech Dataset/0020/Sad/0020_001128.wav,ESD
data/external/esd_processed/sad/esd_sad_0794.wav,sad,Emotion Speech Dataset/0020/Sad/0020_001150.wav,ESD
data/external/esd_processed/sad/esd_sad_0795.wav,sad,Emotion Speech Dataset/0020/Sad/0020_001191.wav,ESD
data/external/esd_processed/sad/esd_sad_0796.wav,sad,Emotion Speech Dataset/0020/Sad/0020_001254.wav,ESD
data/external/esd_processed/sad/esd_sad_0797.wav,sad,Emotion Speech Dataset/0020/Sad/0020_001262.wav,ESD
data/external/esd_processed/sad/esd_sad_0798.wav,sad,Emotion Speech Dataset/0020/Sad/0020_001364.wav,ESD
data/external/esd_processed/sad/esd_sad_0799.wav,sad,Emotion Speech Dataset/0020/Sad/0020_001367.wav,ESD
data/external/esd_processed/sad/esd_sad_0800.wav,sad,Emotion Speech Dataset/0020/Sad/0020_001378.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0801.wav,surprised,Emotion Speech Dataset/0001/Surprise/0001_001436.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0802.wav,surprised,Emotion Speech Dataset/0001/Surprise/0001_001563.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0803.wav,surprised,Emotion Speech Dataset/0001/Surprise/0001_001571.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0804.wav,surprised,Emotion Speech Dataset/0001/Surprise/0001_001585.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0805.wav,surprised,Emotion Speech Dataset/0001/Surprise/0001_001589.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0806.wav,surprised,Emotion Speech Dataset/0001/Surprise/0001_001639.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0807.wav,surprised,Emotion Speech Dataset/0001/Surprise/0001_001713.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0808.wav,surprised,Emotion Speech Dataset/0001/Surprise/0001_001744.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0809.wav,surprised,Emotion Speech Dataset/0002/Surprise/0002_001413.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0810.wav,surprised,Emotion Speech Dataset/0002/Surprise/0002_001487.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0811.wav,surprised,Emotion Speech Dataset/0002/Surprise/0002_001505.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0812.wav,surprised,Emotion Speech Dataset/0002/Surprise/0002_001613.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0813.wav,surprised,Emotion Speech Dataset/0002/Surprise/0002_001669.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0814.wav,surprised,Emotion Speech Dataset/0002/Surprise/0002_001691.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0815.wav,surprised,Emotion Speech Dataset/0002/Surprise/0002_001728.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0816.wav,surprised,Emotion Speech Dataset/0002/Surprise/0002_001739.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0817.wav,surprised,Emotion Speech Dataset/0002/Surprise/0002_001741.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0818.wav,surprised,Emotion Speech Dataset/0002/Surprise/0002_001745.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0819.wav,surprised,Emotion Speech Dataset/0003/Surprise/0003_001420.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0820.wav,surprised,Emotion Speech Dataset/0003/Surprise/0003_001429.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0821.wav,surprised,Emotion Speech Dataset/0003/Surprise/0003_001466.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0822.wav,surprised,Emotion Speech Dataset/0003/Surprise/0003_001467.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0823.wav,surprised,Emotion Speech Dataset/0003/Surprise/0003_001496.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0824.wav,surprised,Emotion Speech Dataset/0003/Surprise/0003_001533.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0825.wav,surprised,Emotion Speech Dataset/0003/Surprise/0003_001535.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0826.wav,surprised,Emotion Speech Dataset/0003/Surprise/0003_001553.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0827.wav,surprised,Emotion Speech Dataset/0003/Surprise/0003_001592.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0828.wav,surprised,Emotion Speech Dataset/0003/Surprise/0003_001615.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0829.wav,surprised,Emotion Speech Dataset/0003/Surprise/0003_001620.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0830.wav,surprised,Emotion Speech Dataset/0003/Surprise/0003_001661.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0831.wav,surprised,Emotion Speech Dataset/0003/Surprise/0003_001728.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0832.wav,surprised,Emotion Speech Dataset/0003/Surprise/0003_001735.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0833.wav,surprised,Emotion Speech Dataset/0004/Surprise/0004_001407.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0834.wav,surprised,Emotion Speech Dataset/0004/Surprise/0004_001439.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0835.wav,surprised,Emotion Speech Dataset/0004/Surprise/0004_001463.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0836.wav,surprised,Emotion Speech Dataset/0004/Surprise/0004_001572.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0837.wav,surprised,Emotion Speech Dataset/0004/Surprise/0004_001620.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0838.wav,surprised,Emotion Speech Dataset/0004/Surprise/0004_001624.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0839.wav,surprised,Emotion Speech Dataset/0004/Surprise/0004_001644.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0840.wav,surprised,Emotion Speech Dataset/0004/Surprise/0004_001671.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0841.wav,surprised,Emotion Speech Dataset/0004/Surprise/0004_001705.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0842.wav,surprised,Emotion Speech Dataset/0004/Surprise/0004_001711.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0843.wav,surprised,Emotion Speech Dataset/0004/Surprise/0004_001721.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0844.wav,surprised,Emotion Speech Dataset/0004/Surprise/0004_001727.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0845.wav,surprised,Emotion Speech Dataset/0004/Surprise/0004_001728.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0846.wav,surprised,Emotion Speech Dataset/0005/Surprise/0005_001469.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0847.wav,surprised,Emotion Speech Dataset/0005/Surprise/0005_001475.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0848.wav,surprised,Emotion Speech Dataset/0005/Surprise/0005_001487.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0849.wav,surprised,Emotion Speech Dataset/0005/Surprise/0005_001502.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0850.wav,surprised,Emotion Speech Dataset/0005/Surprise/0005_001543.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0851.wav,surprised,Emotion Speech Dataset/0005/Surprise/0005_001636.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0852.wav,surprised,Emotion Speech Dataset/0005/Surprise/0005_001690.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0853.wav,surprised,Emotion Speech Dataset/0005/Surprise/0005_001697.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0854.wav,surprised,Emotion Speech Dataset/0005/Surprise/0005_001706.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0855.wav,surprised,Emotion Speech Dataset/0005/Surprise/0005_001714.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0856.wav,surprised,Emotion Speech Dataset/0005/Surprise/0005_001745.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0857.wav,surprised,Emotion Speech Dataset/0006/Surprise/0006_001454.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0858.wav,surprised,Emotion Speech Dataset/0006/Surprise/0006_001522.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0859.wav,surprised,Emotion Speech Dataset/0006/Surprise/0006_001555.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0860.wav,surprised,Emotion Speech Dataset/0006/Surprise/0006_001580.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0861.wav,surprised,Emotion Speech Dataset/0006/Surprise/0006_001590.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0862.wav,surprised,Emotion Speech Dataset/0006/Surprise/0006_001675.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0863.wav,surprised,Emotion Speech Dataset/0006/Surprise/0006_001679.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0864.wav,surprised,Emotion Speech Dataset/0006/Surprise/0006_001687.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0865.wav,surprised,Emotion Speech Dataset/0006/Surprise/0006_001697.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0866.wav,surprised,Emotion Speech Dataset/0006/Surprise/0006_001698.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0867.wav,surprised,Emotion Speech Dataset/0006/Surprise/0006_001720.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0868.wav,surprised,Emotion Speech Dataset/0007/Surprise/0007_001419.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0869.wav,surprised,Emotion Speech Dataset/0007/Surprise/0007_001466.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0870.wav,surprised,Emotion Speech Dataset/0007/Surprise/0007_001470.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0871.wav,surprised,Emotion Speech Dataset/0007/Surprise/0007_001608.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0872.wav,surprised,Emotion Speech Dataset/0007/Surprise/0007_001663.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0873.wav,surprised,Emotion Speech Dataset/0007/Surprise/0007_001693.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0874.wav,surprised,Emotion Speech Dataset/0007/Surprise/0007_001731.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0875.wav,surprised,Emotion Speech Dataset/0007/Surprise/0007_001750.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0876.wav,surprised,Emotion Speech Dataset/0008/Surprise/0008_001415.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0877.wav,surprised,Emotion Speech Dataset/0008/Surprise/0008_001515.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0878.wav,surprised,Emotion Speech Dataset/0008/Surprise/0008_001534.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0879.wav,surprised,Emotion Speech Dataset/0008/Surprise/0008_001622.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0880.wav,surprised,Emotion Speech Dataset/0008/Surprise/0008_001636.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0881.wav,surprised,Emotion Speech Dataset/0008/Surprise/0008_001638.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0882.wav,surprised,Emotion Speech Dataset/0008/Surprise/0008_001639.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0883.wav,surprised,Emotion Speech Dataset/0008/Surprise/0008_001660.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0884.wav,surprised,Emotion Speech Dataset/0008/Surprise/0008_001706.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0885.wav,surprised,Emotion Speech Dataset/0008/Surprise/0008_001727.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0886.wav,surprised,Emotion Speech Dataset/0008/Surprise/0008_001745.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0887.wav,surprised,Emotion Speech Dataset/0009/Surprise/0009_001435.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0888.wav,surprised,Emotion Speech Dataset/0009/Surprise/0009_001504.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0889.wav,surprised,Emotion Speech Dataset/0009/Surprise/0009_001659.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0890.wav,surprised,Emotion Speech Dataset/0009/Surprise/0009_001712.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0891.wav,surprised,Emotion Speech Dataset/0009/Surprise/0009_001730.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0892.wav,surprised,Emotion Speech Dataset/0009/Surprise/0009_001740.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0893.wav,surprised,Emotion Speech Dataset/0010/Surprise/0010_001408.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0894.wav,surprised,Emotion Speech Dataset/0010/Surprise/0010_001436.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0895.wav,surprised,Emotion Speech Dataset/0010/Surprise/0010_001438.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0896.wav,surprised,Emotion Speech Dataset/0010/Surprise/0010_001531.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0897.wav,surprised,Emotion Speech Dataset/0010/Surprise/0010_001552.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0898.wav,surprised,Emotion Speech Dataset/0010/Surprise/0010_001614.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0899.wav,surprised,Emotion Speech Dataset/0010/Surprise/0010_001691.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0900.wav,surprised,Emotion Speech Dataset/0010/Surprise/0010_001716.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0901.wav,surprised,Emotion Speech Dataset/0010/Surprise/0010_001741.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0902.wav,surprised,Emotion Speech Dataset/0010/Surprise/0010_001750.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0903.wav,surprised,Emotion Speech Dataset/0011/Surprise/0011_001431.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0904.wav,surprised,Emotion Speech Dataset/0011/Surprise/0011_001452.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0905.wav,surprised,Emotion Speech Dataset/0011/Surprise/0011_001525.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0906.wav,surprised,Emotion Speech Dataset/0011/Surprise/0011_001575.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0907.wav,surprised,Emotion Speech Dataset/0011/Surprise/0011_001594.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0908.wav,surprised,Emotion Speech Dataset/0011/Surprise/0011_001598.wav,ESD
data/external/esd_processed/surprised/esd_surprised_0909.wav,surprised,Emotion Speech Dataset/0011/Surprise/0011_001692.wav,ESD
